customer_id,nama,gender,pendidikan,umur,alamat,nomor_telepon,status_pernikahan,pendapatan
CUS_827872,Viman Dongoran,wanita,Sarjana,39,"Gg. Veteran No. 003
Bau-Bau, PB 83706",+62863-5551-1897,Single,35000000
CUS_831267,"Irsad Sihombing, S.Pt",wanita,Sarjana,34,"Gang Rajawali Timur No. 54
Kota Administrasi Jakarta Utara, Sulawesi Selatan 88168",+62872-7663-1492,Single,35500000
CUS_832505,Dr. Ika Prabowo,wanita,Doktor,42,"Jl. Erlangga No. 82
Palembang, Sulawesi Barat 33123",+62885-8290-6468,Sudah menikah,12500000
CUS_834383,Maman Setiawan,wanita,Sarjana,55,"Jl. Yos Sudarso No. 331
Purwokerto, Bengkulu 50299",+62896-0284-0164,Sudah menikah,71500000
CUS_834454,Ika Kuswandari,pria,SMA/SMK/MA,42,"Jalan Surapati No. 535
Madiun, PB 25785",+62844-2911-4704,Sudah menikah,100000000
CUS_834457,Maria Safitri,wanita,SMA/SMK/MA,56,"Gg. Jend. A. Yani No. 808
Kota Administrasi Jakarta Timur, BA 67417",+62878-7284-3663,Sudah menikah,21500000
CUS_835308,Olga Waskita,wanita,SMA/SMK/MA,28,"Gang Setiabudhi No. 0
Kupang, KS 34232",+62864-2798-1935,Sudah menikah,46500000
CUS_835674,"Setya Firgantoro, S.Ked",pria,Sarjana,56,"Jalan R.E Martadinata No. 392
Serang, Sumatera Selatan 74755",+62895-8196-3691,Single,38500000
CUS_835948,"Tgk. Ivan Hariyah, S.Ked",wanita,Sarjana,41,"Gg. Sukajadi No. 696
Pekalongan, Papua Barat 33999",+62899-8949-4625,Sudah menikah,56500000
CUS_837890,Hana Prakasa,wanita,SMA/SMK/MA,40,"Gang Ahmad Dahlan No. 742
Malang, PA 88618",+62832-0692-7296,Sudah menikah,59000000
CUS_838661,Raden Farida,wanita,Sarjana,36,"Gang H.J Maemunah No. 9
Magelang, Riau 95797",+62896-6880-5789,Single,26500000
CUS_840242,Titi Wastuti,wanita,SMP,18,"Jl. Laswi No. 11
Pangkalpinang, Kalimantan Timur 95784",+62815-1787-9301,Single,97500000
CUS_840330,Opan Puspita,pria,SD,53,"Jl. Cikutra Barat No. 809
Semarang, Kalimantan Selatan 29538",+62840-1902-7593,Sudah menikah,76000000
CUS_841379,Cahyono Utama,pria,SMA/SMK/MA,40,"Gg. Cempaka No. 51
Balikpapan, Nusa Tenggara Timur 85274",+62834-0043-2591,Sudah menikah,39000000
CUS_842079,"Rafid Novitasari, S.I.Kom",wanita,Sarjana,56,"Jalan Pasteur No. 429
Palu, NT 38403",+62826-3401-1597,Single,68500000
CUS_842625,"R.A. Fitriani Pratiwi, S.Psi",wanita,Sarjana,41,"Gang Cikapayang No. 882
Malang, Sulawesi Selatan 64142",+62890-4831-6009,Sudah menikah,75000000
CUS_843788,Ega Wacana,wanita,SMP,50,"Jalan Cikutra Timur No. 45
Solok, SR 38200",+62887-7068-4976,Single,25000000
CUS_843989,Dwi Pudjiastuti,pria,SMP,20,"Gg. Ciwastra No. 08
Batam, Sulawesi Barat 52471",+62807-8624-2236,Sudah menikah,31500000
CUS_844039,Utama Thamrin,pria,SD,45,"Gang Lembong No. 4
Kotamobagu, AC 27455",+62832-1048-9615,Single,19500000
CUS_845352,"Hj. Nilam Purnawati, S.H.",wanita,Sarjana,33,"Gg. Laswi No. 71
Pekalongan, Sulawesi Selatan 26010",+62837-4454-1076,Single,40000000
CUS_846273,"Tgk. Karta Purnawati, S.Psi",pria,Sarjana,44,"Gg. Otto Iskandardinata No. 512
Pagaralam, Sulawesi Tengah 42844",+62883-5004-6988,Sudah menikah,91000000
CUS_847105,Tgk. Gamblang Widodo,wanita,SMA/SMK/MA,32,"Jl. Kutai No. 409
Tual, Kalimantan Tengah 90246",+62824-3417-5427,Sudah menikah,16000000
CUS_847986,Hamima Fujiati,pria,SMP,59,"Jl. Raya Setiabudhi No. 290
Banda Aceh, YO 36126",+62830-1988-3978,Single,76000000
CUS_848088,Lantar Saptono,pria,SMP,34,"Gg. Laswi No. 55
Palopo, JK 29024",+62825-0805-6818,Sudah menikah,7000000
CUS_848158,Mutia Situmorang,pria,SD,42,"Gang Jamika No. 9
Kendari, JB 59456",+62887-6963-7576,Sudah menikah,87500000
CUS_849000,Latif Kuswandari,pria,SMA/SMK/MA,24,"Jalan Gedebage Selatan No. 979
Pekanbaru, Sumatera Barat 75861",+62806-9906-2532,Sudah menikah,78500000
CUS_849456,Nugraha Saragih,wanita,SMA/SMK/MA,28,"Gg. Kebonjati No. 9
Serang, Sumatera Barat 84555",+62845-1661-1965,Single,13000000
CUS_854297,"H. Aswani Uyainah, S.Pt",pria,Sarjana,60,"Jalan S. Parman No. 86
Samarinda, Banten 44518",+62894-1769-4872,Sudah menikah,22500000
CUS_855658,Rahmi Ramadan,pria,SMP,35,"Jalan Rajawali Timur No. 383
Solok, YO 53888",+62886-0475-9654,Sudah menikah,52000000
CUS_857169,"R. Balidin Situmorang, M.TI.",pria,Magister,31,"Jalan Dipatiukur No. 80
Banjar, Papua Barat 33362",+62889-4930-8228,Sudah menikah,82000000
CUS_858954,Ikin Laksita,pria,SD,42,"Gg. Kebonjati No. 5
Pagaralam, Bengkulu 67669",+62851-9697-9182,Sudah menikah,70500000
CUS_862958,Artanto Oktaviani,wanita,SD,29,"Gang Dipenogoro No. 560
Tebingtinggi, KR 09494",+62860-7655-2961,Single,31500000
CUS_863015,Candrakanta Zulaika,pria,SD,57,"Jalan Veteran No. 8
Ambon, JA 34359",+62886-0714-7421,Single,70500000
CUS_863687,"R.M. Garda Wacana, M.Pd",wanita,Magister,38,"Gang Veteran No. 088
Sibolga, Aceh 20704",+62809-1046-5467,Sudah menikah,96000000
CUS_864464,Limar Permadi,wanita,SD,58,"Gg. Kapten Muslihat No. 57
Solok, Aceh 87764",+62813-2429-1854,Single,18500000
CUS_866925,Daliono Novitasari,pria,SD,53,"Jl. Raya Setiabudhi No. 519
Sorong, PA 86183",+62869-4005-5304,Single,98500000
CUS_867298,Ina Yolanda,wanita,Sarjana,53,"Jl. Abdul Muis No. 8
Banda Aceh, SU 39485",+62864-7057-6588,Sudah menikah,43500000
CUS_867417,Ajeng Pertiwi,wanita,SMA/SMK/MA,32,"Gg. Jend. Sudirman No. 1
Probolinggo, Bengkulu 31685",+62815-1394-6227,Sudah menikah,21500000
CUS_868326,Michelle Wulandari,pria,SD,27,"Gang Dr. Djunjunan No. 159
Bitung, PB 38424",+62815-7978-2083,Single,55500000
CUS_869030,Wardaya Hardiansyah,wanita,Sarjana,36,"Jalan Bangka Raya No. 9
Padang Sidempuan, SR 72425",+62871-3360-3086,Sudah menikah,74000000
CUS_869486,"Cut Almira Situmorang, M.M.",wanita,Magister,34,"Jl. Raya Ujungberung No. 80
Palembang, SU 44986",+62817-6505-7186,Sudah menikah,60000000
CUS_869571,Warta Budiman,pria,SMA/SMK/MA,20,"Gg. S. Parman No. 05
Meulaboh, SS 62049",+62852-1936-9697,Single,36500000
CUS_872101,"Fitria Hutasoit, S.E.",wanita,Sarjana,34,"Jalan Kendalsari No. 22
Bogor, DI Yogyakarta 71986",+62856-6731-5868,Sudah menikah,29500000
CUS_872662,Pandu Najmudin,wanita,SMA/SMK/MA,16,"Jl. Kapten Muslihat No. 420
Manado, Riau 04357",+62883-2436-6614,Sudah menikah,47000000
CUS_872816,"Dt. Reksa Wasita, M.TI.",wanita,Magister,51,"Jalan Surapati No. 346
Makassar, Lampung 52203",+62878-2582-0803,Single,19500000
CUS_873180,Kambali Puspita,pria,Sarjana,60,"Jalan Rawamangun No. 047
Langsa, SR 27590",+62820-8140-0783,Single,57500000
CUS_873607,"Mila Thamrin, S.I.Kom",wanita,Sarjana,54,"Gang Kutisari Selatan No. 448
Sabang, MA 79115",+62818-4091-6172,Single,73000000
CUS_874243,Dinda Prakasa,pria,SD,47,"Jalan Antapani Lama No. 27
Palangkaraya, SU 42772",+62865-0425-6250,Sudah menikah,42000000
CUS_874277,Puti Eka Halimah,wanita,SD,45,"Gg. Raya Ujungberung No. 66
Sabang, Kalimantan Selatan 00131",+62855-3059-1383,Single,52500000
CUS_874675,Tania Oktaviani,wanita,SD,16,"Jl. Surapati No. 96
Tarakan, JI 22005",+62859-9119-0640,Single,38000000
CUS_875317,Queen Mangunsong,pria,Sarjana,33,"Jl. Suniaraja No. 16
Manado, Kalimantan Utara 20856",+62888-2407-5846,Sudah menikah,96000000
CUS_875330,Mitra Halimah,pria,SMP,20,"Gg. M.T Haryono No. 300
Sungai Penuh, KU 74399",+62838-4204-2346,Sudah menikah,99500000
CUS_875764,"H. Ega Pertiwi, M.TI.",wanita,Magister,34,"Gang Merdeka No. 54
Pasuruan, GO 59131",+62869-3912-6543,Single,25500000
CUS_876695,"R. Lembah Anggriawan, S.Gz",wanita,Sarjana,45,"Jl. Waringin No. 1
Padangpanjang, JB 10004",+62847-7533-8406,Sudah menikah,48500000
CUS_877422,Jamal Hastuti,wanita,SMP,47,"Jalan Ir. H. Djuanda No. 6
Dumai, Nusa Tenggara Timur 33203",+62815-4734-5131,Sudah menikah,27000000
CUS_877962,Kamidin Nainggolan,wanita,SD,56,"Jalan Raya Setiabudhi No. 094
Payakumbuh, BT 34660",+62804-5524-9924,Sudah menikah,97500000
CUS_879204,dr. Ajimin Utama,pria,Doktor,47,"Jalan Rungkut Industri No. 57
Depok, Maluku Utara 31314",+62857-9266-9141,Sudah menikah,72500000
CUS_879596,Ajimin Mangunsong,pria,Sarjana,28,"Jalan Rajawali Barat No. 82
Solok, Jawa Barat 13313",+62896-1667-5839,Sudah menikah,95000000
CUS_880733,"drg. Puji Handayani, S.Pt",wanita,Sarjana,38,"Gg. Rajiman No. 594
Solok, JB 90555",+62885-6666-9461,Sudah menikah,61500000
CUS_886434,"R.A. Kezia Mustofa, S.I.Kom",wanita,Sarjana,28,"Gang Kutisari Selatan No. 84
Cirebon, Nusa Tenggara Barat 78861",+62859-1450-8171,Sudah menikah,41500000
CUS_887237,"Drs. Tiara Pradipta, S.E.",wanita,Doktor,41,"Gang Raya Ujungberung No. 502
Palangkaraya, Kalimantan Selatan 01941",+62879-7976-8323,Sudah menikah,63500000
CUS_888106,Belinda Latupono,pria,Sarjana,52,"Jalan Asia Afrika No. 9
Kota Administrasi Jakarta Timur, Papua Barat 36318",+62831-6080-2780,Single,33000000
CUS_889526,Garang Zulaika,pria,SMP,29,"Gang Kebonjati No. 1
Tangerang Selatan, Maluku Utara 18391",+62860-3681-8274,Sudah menikah,72500000
CUS_890023,Citra Tarihoran,pria,Sarjana,56,"Jalan M.H Thamrin No. 1
Ternate, KI 73219",+62879-9158-6637,Sudah menikah,98000000
CUS_891464,Icha Narpati,wanita,SMA/SMK/MA,59,"Jalan Tubagus Ismail No. 639
Lhokseumawe, Banten 41847",+62800-5354-5189,Sudah menikah,35500000
CUS_894398,Febi Ramadan,wanita,SMP,29,"Gg. Cikapayang No. 5
Kupang, Sumatera Barat 72597",+62884-3435-4687,Sudah menikah,98500000
CUS_894788,"Manah Thamrin, M.Kom.",pria,Magister,50,"Jl. Wonoayu No. 800
Samarinda, Riau 40066",+62864-4494-0291,Single,62000000
CUS_895465,"Widya Pertiwi, S.Pt",pria,Sarjana,48,"Jalan Sukajadi No. 3
Probolinggo, YO 02965",+62826-3084-3231,Single,49000000
CUS_897329,Makuta Marbun,pria,Sarjana,52,"Gang Gegerkalong Hilir No. 185
Kendari, Kepulauan Riau 19292",+62877-1638-7261,Sudah menikah,41500000
CUS_897670,Ina Tampubolon,wanita,SMA/SMK/MA,17,"Jl. Rungkut Industri No. 6
Bau-Bau, BE 08745",+62841-2800-0963,Single,18500000
CUS_898050,Gilang Aryani,pria,SMP,41,"Jalan Rawamangun No. 916
Bengkulu, Kepulauan Bangka Belitung 70451",+62881-9711-7635,Sudah menikah,87500000
CUS_899337,Ika Wibowo,wanita,SD,26,"Jalan Moch. Ramdan No. 212
Lubuklinggau, Sulawesi Selatan 04823",+62837-8186-7578,Sudah menikah,28500000
CUS_902500,Jaga Mangunsong,wanita,Sarjana,46,"Gg. K.H. Wahid Hasyim No. 20
Padangpanjang, KT 83322",+62852-6839-1944,Single,43000000
CUS_903038,"Mulya Pradana, S.Pt",wanita,Sarjana,36,"Jalan Moch. Toha No. 0
Malang, Kalimantan Utara 61516",+62845-3112-4086,Single,45000000
CUS_906178,"Paulin Maryati, M.Ak",pria,Magister,38,"Jalan Indragiri No. 75
Pekalongan, BB 70365",+62855-2511-8137,Single,96500000
CUS_906618,Edison Megantara,wanita,SD,33,"Jalan Rajawali Timur No. 8
Padangpanjang, Sulawesi Tenggara 98239",+62806-8449-8474,Sudah menikah,70000000
CUS_908520,"KH. Okta Wijayanti, S.Pt",pria,Sarjana,37,"Gang Suniaraja No. 0
Bandung, BT 01568",+62888-0098-3333,Sudah menikah,95500000
CUS_909885,Kamila Kusmawati,pria,SD,51,"Jalan Monginsidi No. 1
Tanjungbalai, SG 10315",+62891-8235-6386,Sudah menikah,7000000
CUS_910052,Kania Maryadi,wanita,SMA/SMK/MA,51,"Gang Kiaracondong No. 52
Denpasar, JI 34782",+62883-1891-2968,Sudah menikah,52000000
CUS_912848,Puti Siregar,wanita,Sarjana,29,"Gg. Setiabudhi No. 36
Mojokerto, Gorontalo 40098",+62820-7474-7990,Sudah menikah,90500000
CUS_913946,"R.A. Laila Sudiati, S.IP",pria,Sarjana,52,"Gg. Kapten Muslihat No. 025
Probolinggo, Kepulauan Bangka Belitung 47648",+62849-9189-8280,Sudah menikah,76000000
CUS_916561,Cagak Usamah,pria,SMA/SMK/MA,24,"Gg. Suniaraja No. 87
Sorong, Sulawesi Utara 89489",+62836-0773-1058,Single,52500000
CUS_918975,"Harjo Melani, S.Ked",pria,Sarjana,56,"Jalan Bangka Raya No. 12
Payakumbuh, BT 50838",+62804-9225-3159,Sudah menikah,27500000
CUS_919488,Endah Nugroho,pria,SMA/SMK/MA,38,"Jalan Kebonjati No. 9
Blitar, BT 31681",+62854-9151-7787,Single,39000000
CUS_919902,Bakianto Maulana,wanita,SMA/SMK/MA,59,"Gang S. Parman No. 396
Bukittinggi, SU 08561",+62886-5018-4269,Sudah menikah,10500000
CUS_922517,Sidiq Damanik,pria,SMP,16,"Jl. Yos Sudarso No. 00
Kota Administrasi Jakarta Selatan, SN 28822",+62873-1589-3955,Single,24000000
CUS_923279,Yahya Nasyidah,pria,Sarjana,26,"Gg. Jayawijaya No. 20
Medan, Maluku 39118",+62862-0307-3598,Single,94500000
CUS_924580,Purwadi Puspasari,wanita,SMP,41,"Jl. Sadang Serang No. 682
Pekalongan, KI 66692",+62832-2952-5854,Single,49000000
CUS_924646,"Tgk. Daru Marpaung, S.T.",pria,Sarjana,28,"Gang Jakarta No. 399
Salatiga, Bengkulu 95610",+62860-6390-9222,Sudah menikah,47500000
CUS_925131,Uli Halimah,pria,SMA/SMK/MA,36,"Gg. Cihampelas No. 97
Sibolga, SR 97889",+62845-6142-1985,Sudah menikah,59000000
CUS_927299,Ir. Kariman Laksmiwati,pria,Sarjana,39,"Jl. Kendalsari No. 8
Banjarmasin, Sulawesi Tenggara 65337",+62886-1039-7264,Sudah menikah,88500000
CUS_927364,"Panca Anggriawan, S.Sos",pria,Sarjana,48,"Jl. Gegerkalong Hilir No. 2
Surabaya, Jawa Timur 54838",+62843-8966-4407,Single,41000000
CUS_927896,R.A. Devi Irawan,pria,SMA/SMK/MA,18,"Gg. Cempaka No. 14
Samarinda, Jawa Tengah 55899",+62889-5470-3652,Single,50500000
CUS_929935,Umay Budiman,pria,SMP,45,"Gang W.R. Supratman No. 9
Makassar, Bengkulu 49718",+62822-9468-9942,Sudah menikah,44000000
CUS_930299,Himawan Wacana,wanita,SMP,41,"Gang Moch. Toha No. 27
Pematangsiantar, Jambi 51424",+62833-6484-0805,Single,96000000
CUS_930446,Farhunnisa Usada,pria,SD,60,"Gg. Jend. Sudirman No. 27
Palopo, DI Yogyakarta 32500",+62878-1669-7418,Sudah menikah,86500000
CUS_930459,Dr. Intan Rahimah,pria,Doktor,45,"Jalan S. Parman No. 7
Sawahlunto, Banten 12499",+62885-0293-2377,Sudah menikah,84500000
CUS_934439,Bancar Novitasari,pria,Sarjana,35,"Gg. Stasiun Wonokromo No. 585
Pematangsiantar, Kalimantan Tengah 07501",+62843-9388-5204,Sudah menikah,73500000
CUS_934949,"drg. Taufik Situmorang, M.TI.",pria,Magister,42,"Gang Sukajadi No. 4
Malang, Riau 93928",+62890-0543-2620,Single,16500000
CUS_936099,Anastasia Hartati,wanita,SD,18,"Jalan KH Amin Jasuta No. 263
Pasuruan, Sumatera Utara 11010",+62865-4172-5595,Single,49500000
CUS_936763,Iriana Sihombing,pria,Sarjana,45,"Gang Rungkut Industri No. 86
Kendari, JB 24929",+62875-7920-9866,Sudah menikah,59500000
CUS_938249,Aisyah Prayoga,wanita,SMP,46,"Jalan Moch. Ramdan No. 1
Lhokseumawe, PB 13214",+62813-0651-5501,Single,94500000
CUS_938534,"Ir. Rina Natsir, S.Psi",pria,Sarjana,43,"Jalan Cikapayang No. 4
Surakarta, Kalimantan Tengah 26334",+62882-0533-7673,Sudah menikah,92500000
CUS_938650,Hj. Hani Uwais,wanita,SD,39,"Gg. Bangka Raya No. 08
Dumai, Papua 79818",+62857-2382-2563,Single,76000000
CUS_939815,Wisnu Hutapea,pria,SD,37,"Gang Kapten Muslihat No. 1
Batam, BT 44281",+62852-6232-6182,Sudah menikah,58500000
CUS_941862,Yoga Yuliarti,pria,SMA/SMK/MA,54,"Jl. Dr. Djunjunan No. 10
Palopo, BE 65257",+62850-0485-1453,Single,52000000
CUS_942688,Jaiman Najmudin,wanita,SMA/SMK/MA,35,"Jl. Kebonjati No. 7
Malang, Sulawesi Tengah 62327",+62840-3706-0976,Sudah menikah,43000000
CUS_945419,Hj. Maimunah Sinaga,wanita,SMP,36,"Gg. Jend. Sudirman No. 271
Medan, JB 88869",+62862-5484-7005,Sudah menikah,43500000
CUS_946835,Ulva Hutapea,pria,SMP,30,"Gg. Setiabudhi No. 22
Yogyakarta, MA 71806",+62800-2939-3538,Single,25500000
CUS_947028,Dalima Hasanah,wanita,SMP,54,"Gang S. Parman No. 153
Kendari, JI 08857",+62840-9030-3224,Sudah menikah,27500000
CUS_947459,"Zahra Thamrin, S.IP",wanita,Sarjana,48,"Gg. Dipenogoro No. 470
Probolinggo, JI 44263",+62848-3921-2751,Single,40000000
CUS_949843,Elvina Marpaung,wanita,SMP,53,"Jalan Cikutra Timur No. 2
Serang, NB 03402",+62891-8827-2945,Sudah menikah,93500000
CUS_950721,Rizki Rahimah,pria,SMP,54,"Gg. Kendalsari No. 7
Lubuklinggau, ST 59583",+62812-1178-7832,Single,41000000
CUS_951104,"Gilang Simanjuntak, S.T.",wanita,Sarjana,55,"Gg. Soekarno Hatta No. 450
Palu, JK 09724",+62875-2571-6006,Sudah menikah,96500000
CUS_953263,Jasmin Haryanto,pria,SD,35,"Gg. Pasirkoja No. 768
Tomohon, Lampung 10048",+62895-3904-8366,Sudah menikah,58000000
CUS_953443,"dr. Latif Rahimah, S.H.",pria,Doktor,45,"Jalan Ahmad Yani No. 012
Manado, Sumatera Utara 96543",+62827-3982-9882,Sudah menikah,99000000
CUS_955264,Wirda Hassanah,wanita,SMA/SMK/MA,52,"Jalan KH Amin Jasuta No. 4
Denpasar, Maluku 94564",+62814-8183-0222,Single,86000000
CUS_957076,"Puti Wulan Budiyanto, S.E.I",pria,Sarjana,35,"Jalan Gedebage Selatan No. 98
Bontang, Sulawesi Utara 68650",+62835-5606-5138,Sudah menikah,52000000
CUS_957103,Cagak Yulianti,wanita,Sarjana,28,"Gg. Merdeka No. 8
Makassar, Kalimantan Utara 38944",+62828-5790-4671,Sudah menikah,98000000
CUS_957696,Cut Endah Prasasta,wanita,Sarjana,49,"Gang Waringin No. 2
Sabang, Gorontalo 95767",+62883-6575-7481,Sudah menikah,96500000
CUS_958455,Farhunnisa Riyanti,wanita,SD,47,"Gang Bangka Raya No. 9
Batam, JI 25832",+62884-8710-4230,Sudah menikah,59500000
CUS_958860,"Hj. Cinthia Uwais, S.Ked",wanita,Sarjana,34,"Jalan Asia Afrika No. 685
Palu, JA 83717",+62871-5821-7146,Sudah menikah,50500000
CUS_960271,Sutan Bakidin Budiyanto,wanita,SD,54,"Jl. Ciwastra No. 7
Palu, LA 60831",+62823-2524-9277,Sudah menikah,32500000
CUS_962876,Iriana Wulandari,pria,SMA/SMK/MA,42,"Jl. Sadang Serang No. 12
Denpasar, Banten 00028",+62842-3225-4625,Single,79500000
CUS_963181,"Ir. Gamanto Jailani, M.Kom.",wanita,Magister,53,"Gg. Laswi No. 00
Kediri, YO 59203",+62807-1875-8895,Sudah menikah,86500000
CUS_963731,"drg. Harjasa Budiman, S.H.",wanita,Sarjana,56,"Jalan Pasirkoja No. 95
Palembang, Sulawesi Utara 42986",+62893-5425-0651,Sudah menikah,98000000
CUS_964615,"R. Warji Pradana, S.E.",wanita,Sarjana,55,"Gg. Bangka Raya No. 6
Mataram, Kalimantan Tengah 64155",+62888-5169-6582,Sudah menikah,31000000
CUS_964649,"R.A. Dina Anggriawan, M.Ak",wanita,Magister,33,"Jl. Gedebage Selatan No. 3
Tangerang Selatan, JB 04038",+62888-8955-5277,Single,86000000
CUS_964713,"KH. Gatra Lazuardi, M.Kom.",pria,Magister,52,"Jalan Rumah Sakit No. 113
Jambi, Kalimantan Utara 25644",+62810-6946-8561,Single,20500000
CUS_965662,Rahmi Samosir,pria,SD,45,"Jl. Kutai No. 622
Blitar, Maluku Utara 01010",+62873-6837-1856,Sudah menikah,90500000
CUS_966296,"Garda Winarno, S.IP",wanita,Sarjana,56,"Jalan Soekarno Hatta No. 034
Binjai, PB 74465",+62850-6071-7474,Single,30500000
CUS_966394,dr. Lembah Ardianto,wanita,Doktor,60,"Jl. Cikapayang No. 8
Makassar, NT 45775",+62828-8611-7174,Sudah menikah,16500000
CUS_967116,Puti Amalia Maulana,pria,Sarjana,59,"Gg. Gedebage Selatan No. 57
Sibolga, ST 50487",+62843-8818-2732,Single,46000000
CUS_968613,Tgk. Kayla Wibisono,pria,SMP,50,"Gang Ronggowarsito No. 97
Subulussalam, KT 53482",+62806-1864-4152,Sudah menikah,89500000
CUS_969023,Lantar Astuti,wanita,SD,35,"Jalan Rawamangun No. 35
Blitar, BE 01140",+62878-6251-7541,Sudah menikah,35000000
CUS_969082,Tirta Samosir,pria,SMP,53,"Gg. Merdeka No. 3
Tual, Sumatera Selatan 16813",+62803-2569-3181,Sudah menikah,36000000
CUS_969313,Tgk. Jinawi Lazuardi,wanita,Sarjana,57,"Gg. Astana Anyar No. 914
Jayapura, NB 99630",+62807-1101-7079,Single,62000000
CUS_969423,Daniswara Thamrin,pria,SD,18,"Jalan Dipenogoro No. 523
Denpasar, JB 38711",+62888-7991-9662,Sudah menikah,9000000
CUS_970765,"Salsabila Tamba, S.Gz",pria,Sarjana,57,"Jalan H.J Maemunah No. 909
Lubuklinggau, Kalimantan Barat 32544",+62886-6868-8511,Single,74500000
CUS_971281,Oman Halimah,wanita,SD,44,"Gg. Abdul Muis No. 448
Subulussalam, DI Yogyakarta 22106",+62880-5634-4917,Single,5500000
CUS_972505,"Suci Wibisono, M.Farm",pria,Magister,31,"Jalan Ciumbuleuit No. 30
Batu, JK 84993",+62814-9425-7625,Single,27000000
CUS_973947,Yuliana Namaga,pria,Sarjana,32,"Jalan Rajiman No. 794
Magelang, KB 79730",+62825-5354-5882,Sudah menikah,26000000
CUS_974719,Sidiq Wijaya,wanita,SD,37,"Jl. Raya Setiabudhi No. 353
Lubuklinggau, KB 36518",+62827-5057-4331,Sudah menikah,58500000
CUS_974996,"Endra Kurniawan, S.Gz",pria,Sarjana,47,"Gg. Sukabumi No. 265
Makassar, SU 46771",+62810-4953-0002,Sudah menikah,27500000
CUS_976050,Gading Susanti,wanita,Sarjana,51,"Gg. Medokan Ayu No. 432
Banda Aceh, RI 05306",+62887-4919-0424,Single,22500000
CUS_976674,Rini Wibowo,wanita,SMP,38,"Jl. Gardujati No. 1
Tangerang Selatan, Banten 40305",+62810-2754-1042,Sudah menikah,69000000
CUS_976692,"T. Bagiya Narpati, S.E.I",wanita,Sarjana,55,"Gang Ir. H. Djuanda No. 3
Ternate, JI 79573",+62872-8574-8094,Single,89500000
CUS_978480,R. Sadina Putra,wanita,SMA/SMK/MA,18,"Gang Cihampelas No. 9
Probolinggo, SN 44132",+62811-3609-4434,Single,74000000
CUS_978642,Asmianto Mustofa,pria,Sarjana,31,"Jl. Cikapayang No. 45
Mataram, KS 42188",+62869-1787-6965,Single,48500000
CUS_980356,"Hj. Queen Hasanah, S.Sos",wanita,Sarjana,59,"Gang Kebonjati No. 6
Surabaya, SG 24286",+62866-9180-5361,Single,91000000
CUS_980479,"Dr. Zamira Prabowo, S.Kom",wanita,Doktor,41,"Jalan PHH. Mustofa No. 731
Kota Administrasi Jakarta Pusat, KU 33405",+62813-7178-6833,Sudah menikah,47500000
CUS_981970,Paiman Prabowo,wanita,SMP,15,"Gang Moch. Ramdan No. 13
Tanjungbalai, GO 43928",+62880-3763-7992,Single,6000000
CUS_982364,"Sidiq Utama, S.Pd",pria,Sarjana,34,"Gg. Pasir Koja No. 214
Kotamobagu, JK 21232",+62895-4871-3336,Sudah menikah,38500000
CUS_984954,Ilsa Mayasari,wanita,SMP,30,"Jl. Veteran No. 6
Serang, RI 27096",+62812-7747-7439,Single,12000000
CUS_985870,Najib Permata,pria,SMP,36,"Jalan Pasirkoja No. 86
Palangkaraya, YO 26013",+62801-3254-9341,Sudah menikah,37500000
CUS_986857,"Anom Sinaga, S.E.",wanita,Sarjana,52,"Gg. Pasteur No. 0
Tebingtinggi, BE 42420",+62865-2810-4172,Sudah menikah,20500000
CUS_988092,"Heryanto Natsir, S.T.",pria,Sarjana,45,"Gg. Sukabumi No. 067
Sabang, ST 18006",+62839-8471-6140,Sudah menikah,29500000
CUS_989163,"Tgk. Cinta Sihombing, M.M.",wanita,Magister,40,"Jalan Peta No. 66
Tarakan, SU 50707",+62868-6316-5982,Sudah menikah,64500000
CUS_992065,Ina Samosir,pria,SMP,54,"Gg. Raya Setiabudhi No. 066
Cirebon, BA 91958",+62866-3385-0550,Single,31500000
CUS_992747,Ratna Pradana,pria,Sarjana,39,"Gang Sadang Serang No. 897
Kediri, Papua 19172",+62806-3493-4494,Single,89000000
CUS_997479,"Siska Rajata, S.I.Kom",pria,Sarjana,34,"Gang KH Amin Jasuta No. 9
Banjarbaru, KB 80063",+62806-8492-6277,Sudah menikah,89000000
CUS_999664,Aisyah Wahyuni,pria,SMA/SMK/MA,29,"Gang Indragiri No. 70
Kotamobagu, Kalimantan Barat 90942",+62891-4590-3389,Single,50000000
CUS_999866,"Fitria Sinaga, S.Psi",wanita,Sarjana,27,"Jalan Pasirkoja No. 0
Bandung, Kalimantan Utara 60403",+62876-2952-5228,Single,81000000
